symbol,n_archives,example_archive,member,cc,replace_class,air_vocab_direct,air_vocab_closure,llvm_vocab_direct,internal_callees,module_callees,data_callees,linked_metal_builtin,evidence,source_ref
__air_raytracing_impl_intersect_instancing_curve_data_world_space_data_instance_motion,1,MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_curve_data_world_space_data_instance_motion,c,air-direct,air.any.v3i1;air.convert.f.f32.s.i32;air.convert.s.i32.f.f32;air.dot.v3f32;air.fast_fabs.f32;air.fast_floor.f32;air.fast_fmax.f32;air.fast_fmin.f32,,llvm.lifetime.end.p0;llvm.lifetime.start.p0;llvm.memcpy.p0.p1.i64,__loweringlib.internal.0;__loweringlib.internal.1;__loweringlib.internal.2;__loweringlib.internal.6,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
__air_raytracing_impl_intersect_instancing_curve_data_world_space_data_primitive_motion,1,MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_curve_data_world_space_data_primitive_motion,c,air-direct,air.any.v3i1;air.convert.f.f32.s.i32;air.convert.s.i32.f.f32;air.dot.v3f32;air.fast_clamp.f32;air.fast_fabs.f32;air.fast_floor.f32;air.fast_fmax.f32,,llvm.lifetime.end.p0;llvm.lifetime.start.p0;llvm.memcpy.p0.p1.i64,__loweringlib.internal.1;__loweringlib.internal.6,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
__air_raytracing_impl_intersect_instancing_curve_data_world_space_data_primitive_motion_instance_motion,1,MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_curve_data_world_space_data_primitive_motion_instance_motion,c,air-direct,air.any.v3i1;air.convert.f.f32.s.i32;air.convert.s.i32.f.f32;air.dot.v3f32;air.fast_clamp.f32;air.fast_fabs.f32;air.fast_floor.f32;air.fast_fmax.f32,,llvm.lifetime.end.p0;llvm.lifetime.start.p0;llvm.memcpy.p0.p1.i64,__loweringlib.internal.0;__loweringlib.internal.1;__loweringlib.internal.2;__loweringlib.internal.6,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
__air_raytracing_impl_intersect_instancing_instance_motion,1,MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_instance_motion,c,air-direct,air.any.v3i1;air.convert.f.f32.s.i32;air.convert.s.i32.f.f32;air.dot.v3f32;air.fast_fabs.f32;air.fast_floor.f32;air.fast_fmax.f32;air.fast_fmin.f32,,llvm.lifetime.end.p0;llvm.lifetime.start.p0;llvm.memcpy.p0.p1.i64,__loweringlib.internal.0;__loweringlib.internal.1;__loweringlib.internal.2;__loweringlib.internal.6,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
__air_raytracing_impl_intersect_instancing_primitive_motion,1,MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_primitive_motion,c,air-direct,air.any.v3i1;air.convert.f.f32.s.i32;air.convert.s.i32.f.f32;air.dot.v3f32;air.fast_clamp.f32;air.fast_fabs.f32;air.fast_floor.f32;air.fast_fmax.f32,,llvm.lifetime.end.p0;llvm.lifetime.start.p0,__loweringlib.internal.1;__loweringlib.internal.6,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
__air_raytracing_impl_intersect_instancing_primitive_motion_instance_motion,1,MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_primitive_motion_instance_motion,c,air-direct,air.any.v3i1;air.convert.f.f32.s.i32;air.convert.s.i32.f.f32;air.dot.v3f32;air.fast_clamp.f32;air.fast_fabs.f32;air.fast_floor.f32;air.fast_fmax.f32,,llvm.lifetime.end.p0;llvm.lifetime.start.p0;llvm.memcpy.p0.p1.i64,__loweringlib.internal.0;__loweringlib.internal.1;__loweringlib.internal.2;__loweringlib.internal.6,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
__air_raytracing_impl_intersect_instancing_triangle_data,1,MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data,c,air-direct,air.any.v3i1;air.dot.v3f32;air.fast_fabs.f32;air.fast_fmax.f32;air.fast_fmin.f32;air.fma.f32;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,llvm.lifetime.end.p0;llvm.lifetime.start.p0,__loweringlib.internal.1;__loweringlib.internal.6,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
__air_raytracing_impl_intersect_instancing_triangle_data_curve_data,1,MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_curve_data,c,air-direct,air.any.v3i1;air.dot.v3f32;air.fast_fabs.f32;air.fast_fmax.f32;air.fast_fmin.f32;air.fma.f32;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,llvm.lifetime.end.p0;llvm.lifetime.start.p0,__loweringlib.internal.1;__loweringlib.internal.6,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_instance_motion,1,MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_instance_motion,c,air-direct,air.any.v3i1;air.convert.f.f32.s.i32;air.convert.s.i32.f.f32;air.dot.v3f32;air.fast_fabs.f32;air.fast_floor.f32;air.fast_fmax.f32;air.fast_fmin.f32,,llvm.lifetime.end.p0;llvm.lifetime.start.p0;llvm.memcpy.p0.p1.i64,__loweringlib.internal.0;__loweringlib.internal.1;__loweringlib.internal.2;__loweringlib.internal.6,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_primitive_motion,1,MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_primitive_motion,c,air-direct,air.any.v3i1;air.convert.f.f32.s.i32;air.convert.s.i32.f.f32;air.dot.v3f32;air.fast_clamp.f32;air.fast_fabs.f32;air.fast_floor.f32;air.fast_fmax.f32,,llvm.lifetime.end.p0;llvm.lifetime.start.p0,__loweringlib.internal.1;__loweringlib.internal.6,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_primitive_motion_instance_motion,1,MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_primitive_motion_instance_motion,c,air-direct,air.any.v3i1;air.convert.f.f32.s.i32;air.convert.s.i32.f.f32;air.dot.v3f32;air.fast_clamp.f32;air.fast_fabs.f32;air.fast_floor.f32;air.fast_fmax.f32,,llvm.lifetime.end.p0;llvm.lifetime.start.p0;llvm.memcpy.p0.p1.i64,__loweringlib.internal.0;__loweringlib.internal.1;__loweringlib.internal.2;__loweringlib.internal.6,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_world_space_data,1,MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_world_space_data,c,air-direct,air.any.v3i1;air.dot.v3f32;air.fast_fabs.f32;air.fast_fmax.f32;air.fast_fmin.f32;air.fma.f32;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,llvm.lifetime.end.p0;llvm.lifetime.start.p0;llvm.memcpy.p0.p1.i64,__loweringlib.internal.1;__loweringlib.internal.6,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_world_space_data_instance_motion,1,MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_world_space_data_instance_motion,c,air-direct,air.any.v3i1;air.convert.f.f32.s.i32;air.convert.s.i32.f.f32;air.dot.v3f32;air.fast_fabs.f32;air.fast_floor.f32;air.fast_fmax.f32;air.fast_fmin.f32,,llvm.lifetime.end.p0;llvm.lifetime.start.p0;llvm.memcpy.p0.p1.i64,__loweringlib.internal.0;__loweringlib.internal.1;__loweringlib.internal.2;__loweringlib.internal.6,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_world_space_data_primitive_motion,1,MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_world_space_data_primitive_motion,c,air-direct,air.any.v3i1;air.convert.f.f32.s.i32;air.convert.s.i32.f.f32;air.dot.v3f32;air.fast_clamp.f32;air.fast_fabs.f32;air.fast_floor.f32;air.fast_fmax.f32,,llvm.lifetime.end.p0;llvm.lifetime.start.p0;llvm.memcpy.p0.p1.i64,__loweringlib.internal.1;__loweringlib.internal.6,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_world_space_data_primitive_motion_instance_motion,1,MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_world_space_data_primitive_motion_instance_motion,c,air-direct,air.any.v3i1;air.convert.f.f32.s.i32;air.convert.s.i32.f.f32;air.dot.v3f32;air.fast_clamp.f32;air.fast_fabs.f32;air.fast_floor.f32;air.fast_fmax.f32,,llvm.lifetime.end.p0;llvm.lifetime.start.p0;llvm.memcpy.p0.p1.i64,__loweringlib.internal.0;__loweringlib.internal.1;__loweringlib.internal.2;__loweringlib.internal.6,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
__air_raytracing_impl_intersect_instancing_triangle_data_instance_motion,1,MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_instance_motion,c,air-direct,air.any.v3i1;air.convert.f.f32.s.i32;air.convert.s.i32.f.f32;air.dot.v3f32;air.fast_fabs.f32;air.fast_floor.f32;air.fast_fmax.f32;air.fast_fmin.f32,,llvm.lifetime.end.p0;llvm.lifetime.start.p0;llvm.memcpy.p0.p1.i64,__loweringlib.internal.0;__loweringlib.internal.1;__loweringlib.internal.2;__loweringlib.internal.6,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
__air_raytracing_impl_intersect_instancing_triangle_data_primitive_motion,1,MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_primitive_motion,c,air-direct,air.any.v3i1;air.convert.f.f32.s.i32;air.convert.s.i32.f.f32;air.dot.v3f32;air.fast_clamp.f32;air.fast_fabs.f32;air.fast_floor.f32;air.fast_fmax.f32,,llvm.lifetime.end.p0;llvm.lifetime.start.p0,__loweringlib.internal.1;__loweringlib.internal.6,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
__air_raytracing_impl_intersect_instancing_triangle_data_primitive_motion_instance_motion,1,MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_primitive_motion_instance_motion,c,air-direct,air.any.v3i1;air.convert.f.f32.s.i32;air.convert.s.i32.f.f32;air.dot.v3f32;air.fast_clamp.f32;air.fast_fabs.f32;air.fast_floor.f32;air.fast_fmax.f32,,llvm.lifetime.end.p0;llvm.lifetime.start.p0;llvm.memcpy.p0.p1.i64,__loweringlib.internal.0;__loweringlib.internal.1;__loweringlib.internal.2;__loweringlib.internal.6,,,,apple_rtlib_ir,ir_runtime_functions.csv + callgraph_edges.csv
